step_number,z_index,x_index,z_mm,x_mm,weight
43,35,11,35.500,11.500,1.40669192e-08
43,35,12,35.500,12.500,1.30530850e-07
43,35,13,35.500,13.500,1.12424880e-06
43,35,14,35.500,14.500,9.15326473e-06
43,35,15,35.500,15.500,7.11464527e-05
43,35,16,35.500,16.500,5.37903805e-04
43,35,17,35.500,17.500,4.02871752e-03
43,35,18,35.500,18.500,2.91731395e-02
43,35,19,35.500,19.500,5.10140181e-01
43,35,20,35.500,20.500,1.70030251e-01
43,35,21,35.500,21.500,3.72452028e-02
43,35,22,35.500,22.500,6.93468191e-03
43,35,23,35.500,23.500,1.19200151e-03
43,35,24,35.500,24.500,1.90888997e-04
43,35,25,35.500,25.500,2.83760455e-05
43,35,26,35.500,26.500,3.92155334e-06
43,35,27,35.500,27.500,5.05716514e-07
43,35,28,35.500,28.500,6.07378468e-08
43,35,29,35.500,29.500,6.59383081e-09
43,35,30,35.500,30.500,5.41223399e-10
43,35,31,35.500,31.500,8.88323529e-12
43,36,9,36.500,9.500,1.06974783e-10
43,36,10,36.500,10.500,1.91128868e-09
43,36,11,36.500,11.500,1.96212664e-08
43,36,12,36.500,12.500,1.73704379e-07
43,36,13,36.500,13.500,1.43548357e-06
43,36,14,36.500,14.500,1.12348907e-05
43,36,15,36.500,15.500,8.40093198e-05
43,36,16,36.500,16.500,6.10896503e-04
43,36,17,36.500,17.500,4.39992128e-03
43,36,18,36.500,18.500,3.07188332e-02
43,36,19,36.500,19.500,5.05052686e-01
43,36,20,36.500,20.500,1.73242480e-01
43,36,21,36.500,21.500,3.92956138e-02
43,36,22,36.500,22.500,7.59366015e-03
43,36,23,36.500,23.500,1.35494350e-03
43,36,24,36.500,24.500,2.25274620e-04
43,36,25,36.500,25.500,3.47963360e-05
43,36,26,36.500,26.500,5.00299620e-06
43,36,27,36.500,27.500,6.72247779e-07
43,36,28,36.500,28.500,8.43579073e-08
43,36,29,36.500,29.500,9.67202407e-09
43,36,30,36.500,30.500,8.87418139e-10
43,36,31,36.500,31.500,2.82084009e-11
43,37,9,37.500,9.500,1.91697713e-10
43,37,10,37.500,10.500,2.81458257e-09
43,37,11,37.500,11.500,2.70593858e-08
43,37,12,37.500,12.500,2.29155916e-07
43,37,13,37.500,13.500,1.81965345e-06
43,37,14,37.500,14.500,1.37074985e-05
43,37,15,37.500,15.500,9.87218227e-05
43,37,16,37.500,16.500,6.91275171e-04
43,37,17,37.500,17.500,4.79312660e-03
43,37,18,37.500,18.500,3.22931670e-02
43,37,19,37.500,19.500,4.99938786e-01
43,37,20,37.500,20.500,1.76342249e-01
43,37,21,37.500,21.500,4.13783938e-02
43,37,22,37.500,22.500,8.29018001e-03
43,37,23,37.500,23.500,1.53380819e-03
43,37,24,37.500,24.500,2.64459668e-04
43,37,25,37.500,25.500,4.23955280e-05
43,37,26,37.500,26.500,6.33371337e-06
43,37,27,37.500,27.500,8.85511895e-07
43,37,28,37.500,28.500,1.15898764e-07
43,37,29,37.500,29.500,1.39674921e-08
43,37,30,37.500,30.500,1.40484357e-09
43,37,31,37.500,31.500,7.23790888e-11
43,38,9,38.500,9.500,3.24054339e-10
43,38,10,38.500,10.500,4.08394518e-09
43,38,11,38.500,11.500,3.69371733e-08
43,38,12,38.500,12.500,2.99846590e-07
43,38,13,38.500,13.500,2.29094735e-06
43,38,14,38.500,14.500,1.66297541e-05
43,38,15,38.500,15.500,1.15483061e-04
43,38,16,38.500,16.500,7.79522234e-04
43,38,17,38.500,17.500,5.20875677e-03
43,38,18,38.500,18.500,3.38923968e-02
43,38,19,38.500,19.500,4.94801968e-01
43,38,20,38.500,20.500,1.79327667e-01
43,38,21,38.500,21.500,4.34905440e-02
43,38,22,38.500,22.500,9.02461354e-03
43,38,23,38.500,23.500,1.72949303e-03
43,38,24,38.500,24.500,3.08918214e-04
43,38,25,38.500,25.500,5.13409286e-05
43,38,26,38.500,26.500,7.96028235e-06
43,38,27,38.500,27.500,1.15648686e-06
43,38,28,38.500,28.500,1.57614906e-07
43,38,29,38.500,29.500,1.98988435e-08
43,38,30,38.500,30.500,2.16093010e-09
43,38,31,38.500,31.500,1.42314022e-10
43,39,8,39.500,8.500,7.54259589e-12
43,39,9,39.500,9.500,5.18083687e-10
43,39,10,39.500,10.500,5.82508886e-09
43,39,11,39.500,11.500,4.99454025e-08
43,39,12,39.500,12.500,3.89319268e-07
43,39,13,39.500,13.500,2.86570207e-06
43,39,14,39.500,14.500,2.00666727e-05
43,39,15,39.500,15.500,1.34504065e-04
43,39,16,39.500,16.500,8.76125006e-04
43,39,17,39.500,17.500,5.64711727e-03
43,39,18,39.500,18.500,3.55126970e-02
43,39,19,39.500,19.500,4.89648938e-01
43,39,20,39.500,20.500,1.82196617e-01
43,39,21,39.500,21.500,4.56286632e-02
43,39,22,39.500,22.500,9.79711767e-03
43,39,23,39.500,23.500,1.94286637e-03
43,39,24,39.500,24.500,3.59147787e-04
43,39,25,39.500,25.500,6.18159174e-05
43,39,26,39.500,26.500,9.93598042e-06
43,39,27,39.500,27.500,1.49820698e-06
43,39,28,39.500,28.500,2.12302282e-07
43,39,29,39.500,29.500,2.80048784e-08
43,39,30,39.500,30.500,3.25045413e-09
43,39,31,39.500,31.500,2.55335891e-10
43,40,8,40.500,8.500,2.59107007e-11
43,40,9,40.500,9.500,8.03944744e-10
43,40,10,40.500,10.500,8.20262702e-09
43,40,11,40.500,11.500,6.69205775e-08
43,40,12,40.500,12.500,5.01813929e-07
43,40,13,40.500,13.500,3.56266855e-06
43,40,14,40.500,14.500,2.40900827e-05
43,40,15,40.500,15.500,1.56009133e-04
43,40,16,40.500,16.500,9.81567428e-04
43,40,17,40.500,17.500,6.10845769e-03
43,40,18,40.500,18.500,3.71508151e-02
43,40,19,40.500,19.500,4.84484792e-01
43,40,20,40.500,20.500,1.84948757e-01
43,40,21,40.500,21.500,4.77894805e-02
43,40,22,40.500,22.500,1.06077008e-02
43,40,23,40.500,23.500,2.17477675e-03
43,40,24,40.500,24.500,4.15660936e-04
43,40,25,40.500,25.500,7.40195901e-05
43,40,26,40.500,26.500,1.23210602e-05
43,40,27,40.500,27.500,1.92605944e-06
43,40,28,40.500,28.500,2.83389397e-07
43,40,29,40.500,29.500,3.89680999e-08
43,40,30,40.500,30.500,4.80489248e-09
43,40,31,40.500,31.500,4.29294461e-10
43,40,32,40.500,32.500,5.19050211e-12
43,41,8,41.500,8.500,6.08376682e-11
43,41,9,41.500,9.500,1.21554444e-09
43,41,10,41.500,10.500,1.14119398e-08
43,41,11,41.500,11.500,8.88772149e-08
43,41,12,41.500,12.500,6.41811994e-07
43,41,13,41.500,13.500,4.40018948e-06
43,41,14,41.500,14.500,2.87655166e-05
43,41,15,41.500,15.500,1.80185292e-04
43,41,16,41.500,16.500,1.09618227e-03
43,41,17,41.500,17.500,6.59259269e-03
43,41,18,41.500,18.500,3.88043709e-02
43,41,19,41.500,19.500,4.79303300e-01
43,41,20,41.500,20.500,1.87575564e-01
43,41,21,41.500,21.500,4.99650761e-02
43,41,22,41.500,22.500,1.14540635e-02
43,41,23,41.500,23.500,2.42520613e-03
43,41,24,41.500,24.500,4.78718284e-04
43,41,25,41.500,25.500,8.80899970e-05
43,41,26,41.500,26.500,1.51637687e-05
43,41,27,41.500,27.500,2.45364322e-06
43,41,28,41.500,28.500,3.74269320e-07
43,41,29,41.500,29.500,5.36013935e-08
43,41,30,41.500,30.500,6.97577374e-09
43,41,31,41.500,31.500,6.98284319e-10
43,41,32,41.500,32.500,2.16640525e-11
43,42,8,42.500,8.500,1.20143229e-10
43,42,9,42.500,9.500,1.75916959e-09
43,42,10,42.500,10.500,1.49396246e-08
43,42,11,42.500,11.500,1.11520492e-07
43,42,12,42.500,12.500,7.82764459e-07
43,42,13,42.500,13.500,5.22942901e-06
43,42,14,42.500,14.500,3.33229691e-05
43,42,15,42.500,15.500,2.03390460e-04
43,42,16,42.500,16.500,1.20446214e-03
43,42,17,42.500,17.500,7.04110228e-03
43,42,18,42.500,18.500,4.02833857e-02
43,42,19,42.500,19.500,4.72244918e-01
43,42,20,42.500,20.500,1.88894376e-01
43,42,21,42.500,21.500,5.16193062e-02
43,42,22,42.500,22.500,1.21450666e-02
43,42,23,42.500,23.500,2.63718539e-03
43,42,24,42.500,24.500,5.33557322e-04
43,42,25,42.500,25.500,1.00612066e-04
43,42,26,42.500,26.500,1.77465918e-05
43,42,27,42.500,27.500,2.94243159e-06
43,42,28,42.500,28.500,4.60190932e-07
43,42,29,42.500,29.500,6.78534704e-08
43,42,30,42.500,30.500,9.27469213e-09
43,42,31,42.500,31.500,1.06213671e-09
43,42,32,42.500,32.500,5.47034189e-11
44,0,18,0.500,18.500,1.99726702e-09
44,0,19,0.500,19.500,6.60426795e-01
44,0,20,0.500,20.500,2.70579136e-07
44,1,17,1.500,17.500,3.82675176e-11
44,1,18,1.500,18.500,5.23677409e-05
44,1,19,1.500,19.500,6.57179236e-01
44,1,20,1.500,20.500,5.83899673e-03
44,1,21,1.500,21.500,7.10804571e-09
44,2,17,2.500,17.500,4.63076560e-07
44,2,18,2.500,18.500,1.55870206e-04
44,2,19,2.500,19.500,6.53846800e-01
44,2,20,2.500,20.500,1.16674490e-02
44,2,21,2.500,21.500,5.43782953e-05
44,2,22,2.500,22.500,1.94446056e-10
44,3,16,3.500,16.500,4.31150937e-09
44,3,17,3.500,17.500,1.86739396e-06
44,3,18,3.500,18.500,3.09253723e-04
44,3,19,3.500,19.500,6.50433540e-01
44,3,20,3.500,20.500,1.74787622e-02
44,3,21,3.500,21.500,1.65678197e-04
44,3,22,3.500,22.500,5.77893502e-07
44,3,23,3.500,23.500,4.34392062e-12
44,4,15,4.500,15.500,4.44216122e-11
44,4,16,4.500,16.500,2.25493366e-08
44,4,17,4.500,17.500,4.70299665e-06
44,4,18,4.500,18.500,5.11237595e-04
44,4,19,4.500,19.500,6.46944344e-01
44,4,20,4.500,20.500,2.32664309e-02
44,4,21,4.500,21.500,3.36115831e-04
44,4,22,4.500,22.500,2.42236820e-06
44,4,23,4.500,23.500,7.93916399e-09
44,5,15,5.500,15.500,3.02644632e-10
44,5,16,5.500,16.500,7.05000218e-08
44,5,17,5.500,17.500,9.46827731e-06
44,5,18,5.500,18.500,7.60520226e-04
44,5,19,5.500,19.500,6.43383205e-01
44,5,20,5.500,20.500,2.90242899e-02
44,5,21,5.500,21.500,5.67559386e-04
44,5,22,5.500,22.500,6.32247293e-06
44,5,23,5.500,23.500,4.32744542e-08
44,5,24,5.500,24.500,1.47014845e-10
44,6,14,6.500,14.500,1.59852014e-12
44,6,15,6.500,15.500,1.18003163e-09
44,6,16,6.500,16.500,1.70838803e-07
44,6,17,6.500,17.500,1.66668706e-05
44,6,18,6.500,18.500,1.05578150e-03
44,6,19,6.500,19.500,6.39754713e-01
44,6,20,6.500,20.500,3.47465388e-02
44,6,21,6.500,21.500,8.61552428e-04
44,6,22,6.500,22.500,1.31544512e-05
44,6,23,6.500,23.500,1.40326932e-07
44,6,24,6.500,24.500,1.00210917e-09
44,6,25,6.500,25.500,1.55155966e-12
44,7,14,7.500,14.500,1.77127653e-11
44,7,15,7.500,15.500,3.45278606e-09
44,7,16,7.500,16.500,3.53747112e-07
44,7,17,7.500,17.500,2.68046679e-05
44,7,18,7.500,18.500,1.39568804e-03
44,7,19,7.500,19.500,6.36062384e-01
44,7,20,7.500,20.500,4.04276773e-02
44,7,21,7.500,21.500,1.21932698e-03
44,7,22,7.500,22.500,2.38700450e-05
44,7,23,7.500,23.500,3.51197315e-07
44,7,24,7.500,24.500,3.90713861e-09
44,7,25,7.500,25.500,2.23382788e-11
44,8,14,8.500,14.500,7.66476396e-11
44,8,15,8.500,15.500,8.42091552e-09
44,8,16,8.500,16.500,6.57400619e-07
44,8,17,8.500,17.500,4.03872291e-05
44,8,18,8.500,18.500,1.77889492e-03
44,8,19,8.500,19.500,6.32310271e-01
44,8,20,8.500,20.500,4.60625514e-02
44,8,21,8.500,21.500,1.64182147e-03
44,8,22,8.500,22.500,3.94849303e-05
44,8,23,8.500,23.500,7.48347759e-07
44,8,24,8.500,24.500,1.14337553e-08
44,8,25,8.500,25.500,1.16498838e-10
44,9,14,9.500,14.500,2.30866090e-10
44,9,15,9.500,15.500,1.80894997e-08
44,9,16,9.500,16.500,1.12843304e-06
44,9,17,9.500,17.500,5.79212938e-05
44,9,18,9.500,18.500,2.20557698e-03
44,9,19,9.500,19.500,6.28500640e-01
44,9,20,9.500,20.500,5.16477600e-02
44,9,21,9.500,21.500,2.12979433e-03
44,9,22,9.500,22.500,6.10705611e-05
44,9,23,9.500,23.500,1.42688179e-06
44,9,24,9.500,24.500,2.79580412e-08
44,9,25,9.500,25.500,4.11799539e-10
44,10,13,10.500,13.500,1.91516269e-12
44,10,14,10.500,14.500,5.81505455e-10
44,10,15,10.500,15.500,3.53815111e-08
44,10,16,10.500,16.500,1.82317865e-06
44,10,17,10.500,17.500,7.99596673e-05
44,10,18,10.500,18.500,2.68509868e-03
44,10,19,10.500,19.500,6.24614656e-01
44,10,20,10.500,20.500,5.71877211e-02
44,10,21,10.500,21.500,2.68449867e-03
44,10,22,10.500,22.500,8.97724894e-05
44,10,23,10.500,23.500,2.50710923e-06
44,10,24,10.500,24.500,6.02777988e-08
44,10,25,10.500,25.500,1.15694065e-09
44,10,26,10.500,26.500,9.53874913e-12
44,11,13,11.500,13.500,1.19564974e-11
44,11,14,11.500,14.500,1.29911482e-09
44,11,15,11.500,15.500,6.43951878e-08
44,11,16,11.500,16.500,2.80914310e-06
44,11,17,11.500,17.500,1.07162508e-04
44,11,18,11.500,18.500,3.21718864e-03
44,11,19,11.500,19.500,6.20655060e-01
44,11,20,11.500,20.500,6.26776814e-02
44,11,21,11.500,21.500,3.30690877e-03
44,11,22,11.500,22.500,1.26808140e-04
44,11,23,11.500,23.500,4.13765247e-06
44,11,24,11.500,24.500,1.18369869e-07
44,11,25,11.500,25.500,2.80157852e-09
44,11,26,11.500,26.500,3.80240665e-11
44,12,13,12.500,13.500,3.82904194e-11
44,12,14,12.500,14.500,2.66182965e-09
44,12,15,12.500,15.500,1.10672502e-07
44,12,16,12.500,16.500,4.16632338e-06
44,12,17,12.500,17.500,1.40198885e-04
44,12,18,12.500,18.500,3.79988598e-03
44,12,19,12.500,19.500,6.16627395e-01
44,12,20,12.500,20.500,6.81119412e-02
44,12,21,12.500,21.500,3.99762625e-03
44,12,22,12.500,22.500,1.73447275e-04
44,12,23,12.500,23.500,6.49749927e-06
44,12,24,12.500,24.500,2.16247500e-07
44,12,25,12.500,25.500,6.09964701e-09
44,12,26,12.500,26.500,1.19361951e-10
44,13,13,13.500,13.500,1.02137847e-10
44,13,14,13.500,14.500,5.07761255e-09
44,13,15,13.500,15.500,1.81529757e-07
44,13,16,13.500,16.500,5.98762745e-06
44,13,17,13.500,17.500,1.79727853e-04
44,13,18,13.500,18.500,4.43121931e-03
44,13,19,13.500,19.500,6.12534881e-01
44,13,20,13.500,20.500,7.34847933e-02
44,13,21,13.500,21.500,4.75693401e-03
44,13,22,13.500,22.500,2.30997350e-04
44,13,23,13.500,23.500,9.79771266e-06
44,13,24,13.500,24.500,3.72855794e-07
44,13,25,13.500,25.500,1.22299539e-08
44,13,26,13.500,26.500,3.00165809e-10
44,14,13,14.500,13.500,2.30511374e-10
44,14,14,14.500,14.500,9.15326925e-09
44,14,15,14.500,15.500,2.86372853e-07
44,14,16,14.500,16.500,8.37898824e-06
44,14,17,14.500,17.500,2.26394724e-04
44,14,18,14.500,18.500,5.10923099e-03
44,14,19,14.500,19.500,6.08383894e-01
44,14,20,14.500,20.500,7.87913874e-02
44,14,21,14.500,21.500,5.58480853e-03
44,14,22,14.500,22.500,3.00790416e-04
44,14,23,14.500,23.500,1.42827121e-05
44,14,24,14.500,24.500,6.13044847e-07
44,14,25,14.500,25.500,2.29600357e-08
44,14,26,14.500,26.500,6.81754986e-10
44,14,27,14.500,27.500,5.64447490e-12
44,15,12,15.500,12.500,1.53239249e-12
44,15,13,15.500,13.500,4.74021211e-10
44,15,14,15.500,14.500,1.57483466e-08
44,15,15,15.500,15.500,4.37054126e-07
44,15,16,15.500,16.500,1.14593795e-05
44,15,17,15.500,17.500,2.80828477e-04
44,15,18,15.500,18.500,5.83196850e-03
44,15,19,15.500,19.500,6.04179263e-01
44,15,20,15.500,20.500,8.40270296e-02
44,15,21,15.500,21.500,6.48093829e-03
44,15,22,15.500,22.500,3.84172279e-04
44,15,23,15.500,23.500,2.02310566e-05
44,15,24,15.500,24.500,9.68592303e-07
44,15,25,15.500,25.500,4.08547471e-08
44,15,26,15.500,26.500,1.41739431e-09
44,15,27,15.500,27.500,2.39296066e-11
44,16,12,16.500,12.500,1.12048730e-11
44,16,13,16.500,13.500,9.04759268e-10
44,16,14,16.500,14.500,2.60345843e-08
44,16,15,16.500,15.500,6.48186528e-07
44,16,16,16.500,16.500,1.53605852e-05
44,16,17,16.500,17.500,3.43638909e-04
44,16,18,16.500,18.500,6.59747235e-03
44,16,19,16.500,19.500,5.99923491e-01
44,16,20,16.500,20.500,8.91870782e-02
44,16,21,16.500,21.500,7.44473189e-03
44,16,22,16.500,22.500,4.82487929e-04
44,16,23,16.500,23.500,2.79557516e-05
44,16,24,16.500,24.500,1.47924300e-06
44,16,25,16.500,25.500,6.94792277e-08
44,16,26,16.500,26.500,2.76057888e-09
44,16,27,16.500,27.500,6.94112476e-11
44,17,12,17.500,12.500,3.31427351e-11
44,17,13,17.500,13.500,1.63340941e-09
44,17,14,17.500,14.500,4.15864747e-08
44,17,15,17.500,15.500,9.37510151e-07
44,17,16,17.500,16.500,2.02271713e-05
44,17,17,17.500,17.500,4.15417686e-04
44,17,18,17.500,18.500,7.40416721e-03
44,17,19,17.500,19.500,5.95622122e-01
44,17,20,17.500,20.500,9.42682996e-02
44,17,21,17.500,21.500,8.47542286e-03
44,17,22,17.500,22.500,5.97077131e-04
44,17,23,17.500,23.500,3.78043078e-05
44,17,24,17.500,24.500,2.19377512e-06
44,17,25,17.500,25.500,1.13694725e-07
44,17,26,17.500,26.500,5.07472153e-09
44,17,27,17.500,27.500,1.60903665e-10
44,18,12,18.500,12.500,7.90873061e-11
44,18,13,18.500,13.500,2.82188695e-09
44,18,14,18.500,14.500,6.44775895e-08
44,18,15,18.500,15.500,1.32630498e-06
44,18,16,18.500,16.500,2.62188969e-05
44,18,17,18.500,17.500,4.96798020e-04
44,18,18,18.500,18.500,8.25576391e-03
